Time,Temp,IR,Vis,Lux,Accel_X,Accel_Y,Accel_Z,Tilt,VBAT
2023/09/07 08:38:16,25.47,3934,5544,75,0.36,8.72,0.60,4,3.72
2023/09/07 08:38:30,25.66,3903,5477,73,-0.21,7.30,1.57,12,3.72
2023/09/07 08:38:45,25.92,3903,5483,73,0.23,10.00,0.18,1,3.72
2023/09/07 08:38:59,26.12,3897,5473,73,0.23,10.01,0.19,1,3.72
2023/09/07 08:39:14,26.30,3880,5440,72,0.23,10.02,0.18,1,3.72
2023/09/07 08:39:29,26.48,3888,5456,73,0.23,10.01,0.19,1,3.72
2023/09/07 08:39:43,26.60,3891,5461,73,0.23,10.00,0.20,1,3.72
2023/09/07 08:39:58,26.69,3942,5496,71,-0.92,-7.55,4.96,33,3.76
2023/09/07 09:00:08,25.94,3971,5629,79,0.23,10.00,0.32,2,3.73
2023/09/07 09:00:22,26.16,3954,5594,78,0.23,10.01,0.31,2,3.73
2023/09/07 09:00:37,26.39,3949,5586,78,0.23,10.00,0.31,2,3.73
2023/09/07 09:00:52,26.59,3957,5604,78,0.23,9.99,0.31,2,3.73
2023/09/07 09:01:06,26.74,3984,5661,80,0.22,10.01,0.30,2,3.73
2023/09/07 09:01:21,26.92,3996,5686,81,0.22,10.00,0.30,2,3.73
2023/09/07 09:01:35,27.00,3976,5646,80,0.22,10.00,0.31,2,3.73
2023/09/07 09:01:50,27.12,3968,5629,79,0.24,10.00,0.32,2,3.73
2023/09/07 09:02:05,27.19,3984,5662,80,0.23,9.99,0.31,2,3.73
2023/09/07 09:02:19,27.26,3993,5683,81,0.23,10.00,0.31,2,3.73
2023/09/07 09:02:34,27.34,4000,5698,82,0.22,10.00,0.30,2,3.73
2023/09/07 09:02:48,27.38,4001,5700,82,0.22,10.00,0.31,2,3.73
2023/09/07 09:03:03,27.43,4000,5698,82,0.20,9.98,0.31,2,3.73
2023/09/07 09:03:18,27.46,3998,5693,81,0.22,10.01,0.30,2,3.73
2023/09/07 09:03:32,27.50,3997,5692,81,0.21,9.99,0.31,2,3.73
2023/09/07 09:03:47,27.50,3996,5690,81,0.23,10.00,0.31,2,3.73
2023/09/07 09:04:01,27.56,3992,5681,81,0.22,10.00,0.31,2,3.73
2023/09/07 09:04:16,27.56,3970,5637,79,0.22,10.00,0.32,2,3.73
2023/09/07 09:04:31,27.56,3955,5604,78,0.23,10.00,0.30,2,3.73
2023/09/07 09:04:45,27.56,3941,5576,77,0.23,10.01,0.32,2,3.73
2023/09/07 09:05:00,27.62,3924,5540,76,0.22,10.00,0.30,2,3.73
2023/09/07 09:05:14,27.62,3929,5550,76,0.23,10.00,0.31,2,3.73
2023/09/07 09:05:29,27.62,3938,5568,77,0.22,10.00,0.31,2,3.72
2023/09/07 09:05:44,27.62,3945,5583,78,0.22,10.00,0.32,2,3.73
2023/09/07 09:05:58,27.62,3953,5600,78,0.23,10.01,0.31,2,3.72
2023/09/07 09:06:13,27.62,3964,5625,79,0.22,10.00,0.32,2,3.73
2023/09/07 09:06:27,27.62,3973,5642,80,0.22,10.00,0.31,2,3.73
2023/09/07 09:06:42,27.62,3980,5657,80,0.23,10.00,0.31,2,3.73
2023/09/07 09:06:57,27.62,3971,5639,80,0.23,10.00,0.31,2,3.72
2023/09/07 09:07:11,27.62,3970,5634,79,0.23,10.00,0.32,2,3.72
2023/09/07 09:07:26,27.62,3967,5629,79,0.23,10.00,0.31,2,3.72
2023/09/07 09:07:40,27.62,3966,5629,79,0.23,10.00,0.32,2,3.73
2023/09/07 09:07:55,27.62,3947,5590,78,0.22,10.01,0.31,2,3.73
2023/09/07 09:08:10,27.62,3934,5563,77,0.23,10.00,0.31,2,3.72
2023/09/07 09:08:24,27.62,3932,5558,77,0.22,9.99,0.32,2,3.73
2023/09/07 09:08:39,27.62,3946,5585,78,0.22,10.00,0.32,2,3.73
2023/09/07 09:08:53,27.62,3944,5582,78,0.25,10.00,0.31,2,3.72
2023/09/07 09:09:08,27.62,3937,5569,77,0.23,10.00,0.32,2,3.73
2023/09/07 09:09:23,27.62,3943,5580,78,0.22,10.00,0.30,2,3.73
2023/09/07 09:09:37,27.62,3948,5590,78,0.22,10.00,0.30,2,3.73
2023/09/07 09:09:52,27.62,3951,5596,78,0.22,10.00,0.30,2,3.72
2023/09/07 09:10:06,27.62,3950,5596,78,0.22,10.01,0.31,2,3.72
2023/09/07 09:10:21,27.62,3954,5603,78,0.22,10.00,0.31,2,3.72
2023/09/07 09:10:36,27.62,3955,5605,79,0.22,9.99,0.31,2,3.72
2023/09/07 09:10:50,27.62,3947,5589,78,0.21,9.99,0.31,2,3.72
2023/09/07 09:11:05,27.62,3945,5583,78,0.21,10.00,0.31,2,3.72
2023/09/07 09:29:07,26.20,3867,5400,70,0.23,10.00,0.21,1,3.73
2023/09/07 09:29:21,26.42,3864,5396,70,0.21,9.99,0.22,1,3.73
2023/09/07 09:29:36,26.67,3865,5397,70,0.22,10.00,0.24,1,3.73
2023/09/07 09:29:51,26.89,3865,5399,70,0.22,10.00,0.25,1,3.73
2023/09/07 09:30:05,27.08,3873,5416,71,0.22,10.00,0.24,1,3.73
2023/09/07 09:30:20,27.23,3907,5482,73,0.22,10.00,0.23,1,3.73
2023/09/07 09:30:34,27.37,3912,5492,73,0.22,10.00,0.25,1,3.73
2023/09/07 09:30:49,27.48,3926,5518,74,0.25,9.99,0.32,2,3.73
2023/09/07 09:31:04,27.60,3928,5523,74,0.23,10.00,0.24,1,3.73
2023/09/07 09:31:18,27.68,3946,5559,75,0.22,10.00,0.24,1,3.73
2023/09/07 09:31:33,27.73,3926,5520,74,0.23,9.99,0.23,1,3.73
2023/09/07 09:31:47,27.81,3910,5491,73,0.21,10.00,0.24,1,3.73
2023/09/07 09:32:02,27.86,3911,5491,73,0.20,10.00,0.25,1,3.73
2023/09/07 09:32:17,27.89,3882,5434,71,0.23,10.00,0.24,1,3.73
2023/09/07 09:32:31,27.94,3878,5427,71,0.22,10.00,0.23,1,3.73
2023/09/07 09:32:46,27.98,3878,5427,71,0.22,10.01,0.24,1,3.73
2023/09/07 09:33:00,28.03,3881,5434,72,0.23,10.00,0.25,1,3.73
2023/09/07 09:33:15,28.06,3894,5459,72,0.22,10.00,0.22,1,3.73
2023/09/07 09:33:30,28.06,3962,5592,77,0.23,9.99,0.23,1,3.73
2023/09/07 09:33:44,28.06,3984,5634,78,0.22,10.01,0.23,1,3.73
2023/09/07 09:33:59,28.11,3994,5654,79,0.23,10.00,0.24,1,3.73
2023/09/07 09:34:13,28.12,4000,5664,79,0.24,10.01,0.23,1,3.73
2023/09/07 09:34:28,28.12,4005,5673,79,0.22,10.00,0.24,1,3.73
2023/09/07 09:34:43,28.12,4007,5676,79,0.23,10.00,0.23,1,3.73
2023/09/07 09:34:57,28.15,4008,5679,79,0.22,10.00,0.24,1,3.73
2023/09/07 09:35:12,28.17,4009,5682,80,0.23,10.00,0.24,1,3.73
2023/09/07 09:35:26,28.18,4007,5679,79,0.24,10.00,0.24,1,3.73
2023/09/07 09:35:41,28.19,4005,5675,79,0.23,10.00,0.25,1,3.73
2023/09/07 09:35:56,28.19,4002,5669,79,0.22,10.00,0.24,1,3.73
2023/09/07 09:36:10,28.19,3996,5657,79,0.22,9.99,0.25,1,3.73
2023/09/07 09:36:25,28.19,3994,5654,79,0.22,10.00,0.23,1,3.73
2023/09/07 09:36:39,28.19,3993,5652,79,0.22,10.00,0.25,1,3.73
2023/09/07 09:36:54,28.19,3993,5651,79,0.23,10.01,0.24,1,3.73
2023/09/07 09:37:09,28.19,3995,5656,79,0.22,10.01,0.24,1,3.73
2023/09/07 09:37:23,28.19,3996,5657,79,0.22,10.00,0.24,1,3.73
2023/09/07 09:37:38,28.19,3985,5636,78,0.22,10.00,0.23,1,3.73
2023/09/07 09:37:53,28.21,3963,5593,77,0.22,9.99,0.23,1,3.73
2023/09/07 09:38:07,28.19,3976,5618,78,0.22,10.01,0.24,1,3.73
2023/09/07 09:38:22,28.21,3969,5604,77,0.22,10.00,0.23,1,3.73
2023/09/07 09:38:36,28.22,3938,5545,75,0.22,10.00,0.24,1,3.73
2023/09/07 09:38:51,28.21,3950,5568,76,0.21,10.00,0.23,1,3.73
2023/09/07 09:39:06,28.21,3931,5530,75,0.23,10.00,0.25,1,3.73
2023/09/07 09:39:20,28.21,3929,5527,74,0.23,10.00,0.25,1,3.73
2023/09/07 09:39:35,28.19,3914,5499,74,0.22,10.00,0.23,1,3.73
2023/09/07 09:39:49,28.19,3889,5450,72,0.22,10.00,0.23,1,3.73
2023/09/07 09:40:04,28.22,3864,5402,70,0.21,10.00,0.24,1,3.73
2023/09/07 09:40:19,28.21,3848,5371,70,0.22,10.01,0.23,1,3.73
2023/09/07 09:40:33,28.19,3843,5360,69,0.23,9.99,0.25,1,3.73
2023/09/07 09:40:48,28.19,3844,5364,69,0.23,10.00,0.24,1,3.73
2023/09/07 09:41:02,28.19,3836,5347,69,0.22,10.01,0.24,1,3.73
2023/09/07 09:41:17,28.19,3829,5334,68,0.23,9.99,0.23,1,3.73
2023/09/07 09:41:32,28.19,3826,5328,68,0.22,10.01,0.24,1,3.73
2023/09/07 09:41:46,28.19,3824,5324,68,0.21,9.99,0.24,1,3.73
2023/09/07 09:42:01,28.19,3822,5321,68,0.23,10.00,0.24,1,3.73
2023/09/07 09:42:15,28.19,3823,5323,68,0.22,10.01,0.24,1,3.73
2023/09/07 09:42:30,28.19,3822,5320,68,0.22,10.00,0.25,1,3.73
2023/09/07 09:42:45,28.19,3818,5312,68,0.22,10.00,0.25,1,3.73
2023/09/07 09:42:59,28.19,3816,5309,68,0.23,9.99,0.24,1,3.73
2023/09/07 09:43:14,28.19,3814,5306,68,0.23,10.00,0.24,1,3.73
2023/09/07 09:43:28,28.19,3813,5304,68,0.22,10.01,0.23,1,3.73
2023/09/07 09:43:58,28.19,3810,5297,67,0.23,10.01,0.23,1,3.73
2023/09/07 09:44:12,28.19,3811,5299,67,0.22,9.98,0.23,1,3.73
2023/09/07 09:44:27,28.19,3811,5299,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:44:41,28.16,3810,5297,67,0.23,10.00,0.23,1,3.73
2023/09/07 09:44:56,28.14,3808,5294,67,0.23,10.01,0.24,1,3.73
2023/09/07 09:45:11,28.15,3810,5296,67,0.23,10.00,0.24,1,3.73
2023/09/07 09:45:25,28.15,3810,5297,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:45:40,28.12,3809,5294,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:45:54,28.12,3810,5296,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:46:09,28.12,3812,5298,67,0.24,9.99,0.23,1,3.73
2023/09/07 09:46:24,28.15,3808,5293,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:46:38,28.12,3810,5296,67,0.22,10.01,0.27,1,3.73
2023/09/07 09:46:53,28.12,3810,5296,67,0.22,10.01,0.25,1,3.73
2023/09/07 09:47:07,28.12,3811,5296,67,0.23,10.00,0.24,1,3.73
2023/09/07 09:47:22,28.12,3810,5297,67,0.23,10.00,0.24,1,3.73
2023/09/07 09:47:37,28.12,3811,5297,67,0.22,10.00,0.24,1,3.73
2023/09/07 09:47:51,28.12,3810,5295,67,0.22,10.00,0.25,1,3.73
2023/09/07 09:48:06,28.12,3813,5300,67,0.23,10.00,0.26,1,3.73
2023/09/07 09:48:20,28.10,3813,5300,67,0.22,10.00,0.25,1,3.73
2023/09/07 09:48:35,28.08,3813,5301,67,0.23,10.00,0.24,1,3.73
2023/09/07 09:48:50,28.09,3813,5301,67,0.23,10.00,0.23,1,3.73
2023/09/07 09:49:04,28.06,3813,5302,67,0.23,10.00,0.22,1,3.73
2023/09/07 09:49:19,28.06,3814,5303,67,0.22,10.00,0.23,1,3.73
2023/09/07 09:49:33,28.06,3812,5299,67,0.22,10.00,0.25,1,3.73
2023/09/07 09:49:48,28.06,3813,5301,67,0.20,9.91,0.24,1,3.73
2023/09/07 09:50:03,28.06,4046,5687,76,0.23,10.00,0.25,1,3.73
2023/09/07 09:50:17,28.06,4159,5874,81,0.22,9.99,0.25,1,3.73
2023/09/07 09:50:32,28.06,4154,5868,81,0.21,10.00,0.23,1,3.73
2023/09/07 09:50:46,28.06,4156,5871,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:51:01,28.02,4158,5875,81,0.21,10.00,0.24,1,3.73
2023/09/07 09:51:16,28.02,4157,5872,81,0.22,10.00,0.23,1,3.73
2023/09/07 09:51:30,28.00,4158,5874,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:51:45,28.00,4158,5874,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:52:00,28.00,4161,5880,81,0.23,10.00,0.24,1,3.73
2023/09/07 09:52:14,28.00,4160,5879,81,0.22,9.99,0.24,1,3.73
2023/09/07 09:52:29,28.00,4161,5880,81,0.21,10.00,0.23,1,3.73
2023/09/07 09:52:43,28.00,4163,5884,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:52:58,28.00,4164,5885,81,0.22,9.99,0.23,1,3.73
2023/09/07 09:53:13,28.00,4164,5885,81,0.22,10.00,0.23,1,3.73
2023/09/07 09:53:27,27.96,4164,5885,81,0.22,10.01,0.24,1,3.73
2023/09/07 09:53:42,27.99,4164,5887,81,0.23,9.99,0.24,1,3.73
2023/09/07 09:53:56,27.94,4165,5888,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:54:11,27.94,4163,5886,81,0.22,10.00,0.24,1,3.73
2023/09/07 09:54:26,27.94,4165,5889,82,0.23,10.00,0.23,1,3.73
2023/09/07 09:54:40,27.94,4166,5890,82,0.22,10.00,0.23,1,3.73
2023/09/07 09:54:55,27.94,4166,5891,82,0.22,10.00,0.24,1,3.73
2023/09/07 09:55:10,27.94,4167,5893,82,0.21,10.01,0.24,1,3.73
2023/09/07 09:55:24,27.94,4168,5894,82,0.22,9.99,0.23,1,3.73
2023/09/07 09:55:39,27.94,4169,5897,82,0.23,10.00,0.24,1,3.73
2023/09/07 09:55:53,27.94,4169,5897,82,0.23,10.00,0.23,1,3.73
2023/09/07 09:56:08,27.94,4170,5898,82,0.22,10.00,0.23,1,3.73
2023/09/07 09:56:23,27.92,4169,5897,82,0.21,10.01,0.24,1,3.73
2023/09/07 09:56:37,27.90,4169,5898,82,0.22,10.00,0.23,1,3.73
2023/09/07 09:56:52,27.88,4170,5900,82,0.22,10.00,0.24,1,3.73
2023/09/07 09:57:06,27.88,4172,5903,82,0.21,10.00,0.22,1,3.73
2023/09/07 09:57:21,27.88,4172,5905,82,0.23,10.00,0.25,1,3.73
2023/09/07 09:57:36,27.88,4175,5908,82,0.22,10.00,0.24,1,3.73
2023/09/07 09:57:50,27.88,4176,5911,82,0.22,10.00,0.24,1,3.73
2023/09/07 09:58:05,27.88,4178,5914,82,0.24,10.00,0.24,1,3.73
2023/09/07 09:58:20,27.88,4180,5919,83,0.22,10.00,0.24,1,3.73
2023/09/07 09:58:34,27.88,4181,5921,83,0.23,10.00,0.24,1,3.73
2023/09/07 09:58:49,27.88,4184,5925,83,0.22,10.00,0.25,1,3.73
2023/09/07 09:59:03,27.84,4186,5930,83,0.22,9.99,0.23,1,3.73
2023/09/07 09:59:18,27.84,4189,5936,83,0.22,10.00,0.24,1,3.73
2023/09/07 09:59:33,27.83,4193,5944,83,0.23,10.00,0.23,1,3.73
2023/09/07 09:59:47,27.84,4197,5953,84,0.22,10.01,0.23,1,3.73
2023/09/07 10:00:02,27.81,4201,5961,84,0.22,10.00,0.24,1,3.73
2023/09/07 10:00:16,27.81,4206,5970,84,0.22,10.00,0.24,1,3.73
2023/09/07 10:00:31,27.81,4210,5978,85,0.22,9.99,0.25,1,3.73
2023/09/07 10:00:46,27.81,4217,5990,85,0.23,10.01,0.23,1,3.73
2023/09/07 10:01:00,27.81,4227,6010,86,0.22,10.00,0.24,1,3.73
2023/09/07 10:01:15,27.81,4239,6035,86,0.22,10.00,0.24,1,3.73
2023/09/07 10:01:29,27.81,4292,6139,90,0.22,10.00,0.23,1,3.73
2023/09/07 10:01:44,27.81,4338,6229,93,0.23,10.01,0.24,1,3.73
2023/09/07 10:01:59,27.81,4395,6339,96,0.22,10.01,0.24,1,3.73
2023/09/07 10:02:13,27.81,4409,6366,97,0.21,10.00,0.24,1,3.73
2023/09/07 10:02:28,27.81,4414,6376,98,0.22,10.00,0.24,1,3.73
2023/09/07 10:02:43,27.77,4418,6382,98,0.22,10.00,0.24,1,3.73
2023/09/07 10:02:57,27.77,4420,6387,98,0.22,10.01,0.24,1,3.72
2023/09/07 10:03:12,27.77,4422,6391,98,0.22,10.00,0.24,1,3.73
2023/09/07 10:03:26,27.77,4424,6395,98,0.23,10.00,0.25,1,3.73
2023/09/07 10:03:41,27.75,4425,6397,98,0.22,10.00,0.24,1,3.73
2023/09/07 10:03:56,27.75,4425,6397,98,0.22,10.00,0.23,1,3.73
2023/09/07 10:04:10,27.75,4425,6397,98,0.23,10.01,0.24,1,3.73
2023/09/07 10:04:25,27.75,4423,6392,98,0.23,10.00,0.24,1,3.73
2023/09/07 10:04:39,27.75,4424,6394,98,0.22,10.00,0.24,1,3.73
2023/09/07 10:04:54,27.75,4422,6391,98,0.21,10.01,0.24,1,3.72
2023/09/07 10:05:09,27.75,4420,6389,98,0.22,10.00,0.25,1,3.72
2023/09/07 10:05:23,27.75,4418,6384,98,0.22,10.00,0.25,1,3.73
2023/09/07 10:05:38,27.75,4407,6362,97,0.22,10.00,0.25,1,3.73
2023/09/07 10:05:53,27.75,4373,6296,95,0.22,10.00,0.24,1,3.73
2023/09/07 10:06:07,27.75,4297,6149,90,0.22,10.00,0.24,1,3.73
2023/09/07 10:06:22,27.75,4274,6103,89,0.22,10.00,0.23,1,3.73
2023/09/07 10:06:36,27.75,4273,6102,89,0.23,10.00,0.25,1,3.73
2023/09/07 10:06:51,27.75,4276,6109,89,0.21,10.01,0.24,1,3.73
2023/09/07 10:07:06,27.74,4263,6084,88,0.22,10.00,0.25,1,3.73
2023/09/07 10:07:20,27.71,4268,6094,88,0.23,10.00,0.23,1,3.73
2023/09/07 10:07:35,27.71,4287,6129,90,0.22,9.99,0.23,1,3.73
2023/09/07 10:07:49,27.71,4319,6192,92,0.22,10.01,0.24,1,3.73
2023/09/07 10:08:04,27.69,4334,6223,93,0.23,10.01,0.23,1,3.73
2023/09/07 10:08:19,27.69,4360,6274,95,0.23,10.00,0.24,1,3.72
2023/09/07 10:08:33,27.69,4418,6387,98,0.23,9.99,0.25,1,3.72
2023/09/07 10:08:48,27.69,4428,6406,99,0.22,10.00,0.23,1,3.73
2023/09/07 10:09:02,27.69,4428,6406,99,0.22,10.00,0.22,1,3.73
2023/09/07 10:09:17,27.69,4427,6406,99,0.22,10.00,0.23,1,3.73
2023/09/07 10:09:32,27.69,4427,6403,99,0.22,10.00,0.23,1,3.72
2023/09/07 10:09:46,27.69,4423,6396,98,0.22,10.00,0.24,1,3.72
2023/09/08 08:09:02,24.83,3994,5587,73,0.19,10.01,0.25,1,3.66
2023/09/08 08:09:17,25.04,4003,5598,73,0.19,10.01,0.25,1,3.67
2023/09/08 08:09:31,25.24,4003,5598,73,0.20,10.01,0.24,1,3.67
2023/09/08 08:09:46,25.49,4003,5598,73,0.19,10.01,0.25,1,3.67
2023/09/08 08:10:00,25.66,4002,5597,73,0.20,10.00,0.25,1,3.67
2023/09/08 08:10:15,25.79,4002,5598,73,0.21,10.01,0.25,1,3.67
2023/09/08 08:10:30,25.92,4003,5598,73,0.20,10.02,0.25,1,3.67
2023/09/08 08:10:44,26.04,4004,5601,73,0.21,10.01,0.26,1,3.67
2023/09/08 08:10:59,26.17,4004,5601,73,0.18,10.01,0.25,1,3.67
2023/09/08 08:11:13,26.23,4004,5601,74,0.19,10.02,0.25,1,3.67
2023/09/08 08:11:28,26.31,4005,5603,74,0.21,10.01,0.25,1,3.67
2023/09/08 08:11:42,26.37,4006,5605,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:11:57,26.42,4006,5607,74,0.21,10.01,0.26,1,3.67
2023/09/08 08:12:12,26.47,4007,5608,74,0.20,10.02,0.25,1,3.67
2023/09/08 08:12:26,26.50,4007,5608,74,0.19,10.02,0.25,1,3.67
2023/09/08 08:12:41,26.56,4008,5609,74,0.18,10.01,0.24,1,3.67
2023/09/08 08:12:55,26.56,4009,5610,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:13:10,26.62,4008,5610,74,0.19,10.01,0.26,1,3.67
2023/09/08 08:13:24,26.63,4008,5609,74,0.20,10.02,0.25,1,3.67
2023/09/08 08:13:39,26.69,4009,5611,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:13:53,26.69,4009,5612,74,0.20,10.01,0.26,1,3.67
2023/09/08 08:14:08,26.69,4010,5612,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:14:23,26.75,4010,5613,74,0.19,10.01,0.24,1,3.67
2023/09/08 08:14:37,26.75,4011,5614,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:14:52,26.75,4011,5614,74,0.22,9.98,0.28,2,3.67
2023/09/08 08:15:06,26.76,4011,5614,74,0.18,10.01,0.26,1,3.67
2023/09/08 08:15:21,26.81,4011,5615,74,0.20,10.01,0.24,1,3.67
2023/09/08 08:15:35,26.81,4013,5617,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:15:50,26.81,4012,5616,74,0.20,10.02,0.25,1,3.67
2023/09/08 08:16:05,26.81,4013,5618,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:16:19,26.85,4013,5618,74,0.19,10.01,0.24,1,3.67
2023/09/08 08:16:34,26.88,4013,5618,74,0.18,10.01,0.24,1,3.67
2023/09/08 08:16:48,26.88,4012,5616,74,0.20,10.00,0.25,1,3.67
2023/09/08 08:17:03,26.88,4012,5617,74,0.20,10.00,0.25,1,3.67
2023/09/08 08:17:17,26.88,4012,5616,74,0.20,10.00,0.24,1,3.67
2023/09/08 08:17:32,26.88,4010,5614,74,0.18,10.00,0.25,1,3.67
2023/09/08 08:17:47,26.88,4011,5614,74,0.20,10.00,0.25,1,3.67
2023/09/08 08:18:01,26.88,4011,5615,74,0.18,10.01,0.25,1,3.67
2023/09/08 08:18:16,26.93,4012,5617,74,0.18,10.01,0.24,1,3.67
2023/09/08 08:18:30,26.94,4012,5616,74,0.18,10.02,0.24,1,3.67
2023/09/08 08:18:45,26.94,4011,5615,74,0.20,10.00,0.25,1,3.67
2023/09/08 08:18:59,26.94,4011,5615,74,0.20,10.01,0.24,1,3.67
2023/09/08 08:19:14,26.94,4012,5616,74,0.20,10.01,0.26,1,3.67
2023/09/08 08:19:28,26.94,4010,5614,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:19:43,26.94,4011,5615,74,0.19,10.00,0.25,1,3.67
2023/09/08 08:19:58,26.94,4011,5614,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:20:12,26.94,4011,5614,74,0.22,10.01,0.25,1,3.67
2023/09/08 08:20:27,26.96,4012,5616,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:20:41,26.97,4012,5616,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:20:56,27.00,4012,5617,74,0.21,10.01,0.25,1,3.67
2023/09/08 08:21:10,27.00,4012,5617,74,0.18,10.01,0.25,1,3.67
2023/09/08 08:21:25,27.00,4012,5618,74,0.20,10.01,0.26,1,3.67
2023/09/08 08:21:40,27.00,4012,5618,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:21:54,27.00,4012,5618,74,0.20,10.01,0.26,1,3.67
2023/09/08 08:22:09,27.00,4012,5618,74,0.21,10.01,0.26,1,3.67
2023/09/08 08:22:23,27.00,4012,5617,74,0.20,10.00,0.26,1,3.67
2023/09/08 08:22:38,27.00,4013,5619,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:22:52,27.00,4014,5622,74,0.20,10.01,0.24,1,3.67
2023/09/08 08:23:07,27.00,4015,5623,74,0.21,10.01,0.25,1,3.67
2023/09/08 08:23:21,27.00,4016,5624,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:23:36,27.02,4016,5625,74,0.19,10.00,0.25,1,3.67
2023/09/08 08:23:51,27.00,4017,5626,74,0.19,10.01,0.24,1,3.67
2023/09/08 08:24:05,27.05,4017,5627,74,0.19,10.01,0.24,1,3.67
2023/09/08 08:24:20,27.06,4017,5627,74,0.20,10.01,0.25,1,3.67
2023/09/08 08:24:34,27.04,4018,5629,74,0.19,10.01,0.25,1,3.67
2023/09/08 08:24:49,27.06,4018,5629,74,0.19,10.01,0.26,1,3.67
2023/09/08 08:25:03,27.06,4019,5630,74,0.20,10.00,0.26,1,3.67
2023/09/08 08:25:18,27.06,4019,5631,74,0.18,10.01,0.24,1,3.67
2023/09/08 08:25:33,27.06,4020,5632,75,0.18,10.01,0.25,1,3.67
2023/09/08 08:25:47,27.06,4019,5631,75,0.19,10.01,0.24,1,3.67
2023/09/08 08:26:02,27.06,4020,5634,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:26:16,27.06,4021,5634,75,0.20,10.00,0.26,1,3.67
2023/09/08 08:26:31,27.06,4021,5634,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:26:45,27.06,4022,5637,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:27:00,27.06,4023,5639,75,0.20,10.01,0.25,1,3.67
2023/09/08 08:27:14,27.06,4024,5641,75,0.19,10.00,0.26,1,3.67
2023/09/08 08:27:29,27.06,4024,5641,75,0.20,10.00,0.25,1,3.67
2023/09/08 08:27:44,27.06,4025,5643,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:27:58,27.06,4026,5644,75,0.20,10.00,0.25,1,3.67
2023/09/08 08:28:13,27.06,4026,5646,75,0.20,10.00,0.25,1,3.67
2023/09/08 08:28:27,27.06,4027,5646,75,0.19,10.02,0.25,1,3.67
2023/09/08 08:28:42,27.06,4027,5646,75,0.19,10.01,0.24,1,3.67
2023/09/08 08:28:56,27.08,4028,5648,75,0.20,10.00,0.25,1,3.67
2023/09/08 08:29:11,27.09,4029,5649,75,0.19,10.00,0.25,1,3.67
2023/09/08 08:29:26,27.06,4028,5648,75,0.20,10.01,0.26,1,3.67
2023/09/08 08:29:40,27.09,4030,5651,75,0.20,10.01,0.25,1,3.67
2023/09/08 08:29:55,27.09,4029,5651,75,0.21,10.00,0.25,1,3.67
2023/09/08 08:30:09,27.12,4029,5651,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:30:24,27.12,4029,5651,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:30:38,27.12,4028,5649,75,0.20,10.01,0.26,1,3.67
2023/09/08 08:30:53,27.10,4027,5648,75,0.20,10.01,0.25,1,3.67
2023/09/08 08:31:08,27.10,4027,5648,75,0.20,10.01,0.26,1,3.67
2023/09/08 08:31:22,27.12,4028,5648,75,0.19,10.02,0.25,1,3.67
2023/09/08 08:31:37,27.12,4027,5646,75,0.20,10.01,0.26,1,3.67
2023/09/08 08:31:51,27.12,4028,5649,75,0.19,10.01,0.24,1,3.67
2023/09/08 08:32:06,27.12,4027,5646,75,0.20,10.00,0.24,1,3.67
2023/09/08 08:32:20,27.12,4026,5646,75,0.19,10.00,0.26,1,3.67
2023/09/08 08:32:35,27.12,4028,5648,75,0.20,10.01,0.24,1,3.67
2023/09/08 08:32:49,27.12,4028,5648,75,0.19,10.01,0.25,1,3.67
2023/09/08 08:33:04,27.12,4027,5647,75,0.19,10.01,0.26,1,3.67
2023/09/08 08:33:19,27.12,4028,5648,75,0.21,10.01,0.26,1,3.67
2023/09/08 08:33:33,27.12,4028,5649,75,0.19,10.00,0.25,1,3.67
2023/09/08 08:33:48,27.12,4028,5649,75,0.20,10.00,0.26,1,3.67
