Time,Temp,Lux1,Lux2,IR1,IR2,Accel_X,Accel_Y,Accel_Z
07/04/2023 06:19,18.06,0,157.72,65535,15343,1.333704,6.442969,7.247115
07/04/2023 06:19,18.06,0,157.72,65535,15343,1.333704,6.442969,7.247115
07/04/2023 06:19,18.06,0,156.94,65535,15300,1.323898,6.452776,7.247115
07/04/2023 06:19,18.06,0,156.94,65535,15300,1.343511,6.442969,7.256921
07/04/2023 06:19,18.06,0,156.94,65535,15300,1.343511,6.442969,7.256921
07/04/2023 06:19,18.06,0,156.94,65535,15300,1.363124,6.462582,7.256921
07/04/2023 06:19,18.06,0,156.94,65535,15300,1.363124,6.462582,7.256921
07/04/2023 06:19,18.06,0,156.41,65535,15266,1.363124,6.442969,7.247115
07/04/2023 06:19,18.06,0,156.41,65535,15266,1.363124,6.442969,7.266728
07/04/2023 06:19,18.06,0,156.41,65535,15266,1.363124,6.442969,7.266728
07/04/2023 06:19,18.06,0,156.41,65535,15266,1.363124,6.442969,7.296148
07/04/2023 06:19,18.06,0,156.41,65535,15266,1.363124,6.442969,7.296148
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.363124,6.472389,7.315761
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.353318,6.472389,7.286341
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.353318,6.472389,7.286341
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.363124,6.452776,7.286341
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.363124,6.452776,7.286341
07/04/2023 06:19,18.06,0,156.12,65535,15239,1.333704,6.462582,7.286341
07/04/2023 06:19,18.06,0,155.81,65535,15219,1.323898,6.462582,7.256921
07/04/2023 06:19,18.06,0,155.81,65535,15219,1.323898,6.462582,7.256921
07/04/2023 06:19,18.25,0,158.05,65535,15355,1.343511,6.433163,7.247115
07/04/2023 06:49,18.25,0,158.05,65535,15355,1.343511,6.423356,7.266728
07/04/2023 06:49,18.25,0,158.05,65535,15355,1.343511,6.423356,7.266728
07/04/2023 06:49,18.25,0,157.3,65535,15312,1.343511,6.433163,7.227501
07/04/2023 06:49,18.25,0,157.3,65535,15312,1.343511,6.433163,7.227501
07/04/2023 06:49,18.25,0,157.3,65535,15312,1.343511,6.452776,7.276534
07/04/2023 06:49,18.25,0,157.3,65535,15312,1.363124,6.492002,7.266728
07/04/2023 06:49,18.25,0,157.3,65535,15312,1.363124,6.492002,7.266728
07/04/2023 06:49,18.25,0,156.82,65535,15281,1.363124,6.472389,7.256921
07/04/2023 06:49,18.25,0,156.82,65535,15281,1.363124,6.472389,7.256921
07/04/2023 06:49,18.25,0,156.82,65535,15281,1.382738,6.472389,7.286341
07/04/2023 06:49,18.25,0,156.82,65535,15281,1.353318,6.423356,7.266728
07/04/2023 06:49,18.25,0,156.82,65535,15281,1.353318,6.423356,7.266728
07/04/2023 06:49,18.25,0,156.43,65535,15258,1.333704,6.413549,7.276534
07/04/2023 06:49,18.25,0,156.43,65535,15258,1.333704,6.413549,7.276534
07/04/2023 06:49,18.25,0,156.43,65535,15258,1.343511,6.423356,7.266728
07/04/2023 06:49,18.25,0,156.43,65535,15258,1.333704,6.433163,7.266728
07/04/2023 06:49,18.25,0,156.43,65535,15258,1.333704,6.433163,7.266728
07/04/2023 06:49,18.25,0,156.17,65535,15237,1.314091,6.442969,7.256921
07/04/2023 06:49,18.25,0,156.17,65535,15237,1.314091,6.442969,7.256921
07/04/2023 07:19,17.88,0,158.73,65535,15409,1.333704,6.472389,7.315761
07/04/2023 07:19,17.88,0,157.87,65535,15359,1.323898,6.472389,7.305954
07/04/2023 07:19,17.88,0,157.87,65535,15359,1.343511,6.482196,7.296148
07/04/2023 07:19,17.88,0,157.87,65535,15359,1.343511,6.482196,7.296148
07/04/2023 07:19,17.88,0,157.87,65535,15359,1.363124,6.472389,7.266728
07/04/2023 07:19,17.88,0,157.87,65535,15359,1.363124,6.472389,7.266728
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.372931,6.433163,7.276534
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.353318,6.433163,7.276534
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.353318,6.433163,7.276534
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.323898,6.442969,7.266728
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.323898,6.442969,7.266728
07/04/2023 07:19,17.88,0,157.33,65535,15327,1.353318,6.433163,7.276534
07/04/2023 07:19,17.88,0,156.98,65535,15304,1.353318,6.462582,7.256921
07/04/2023 07:19,17.88,0,156.98,65535,15304,1.353318,6.462582,7.256921
07/04/2023 07:19,17.88,0,156.98,65535,15304,1.343511,6.492002,7.296148
07/04/2023 07:19,17.88,0,156.98,65535,15304,1.343511,6.492002,7.296148
07/04/2023 07:19,17.88,0,156.98,65535,15304,1.343511,6.482196,7.276534
07/04/2023 07:19,17.88,0,156.61,65535,15284,1.343511,6.492002,7.266728
07/04/2023 07:19,17.88,0,156.61,65535,15284,1.343511,6.492002,7.266728
07/04/2023 07:19,17.88,0,156.61,65535,15284,1.382738,6.472389,7.266728
07/04/2023 07:49,17.88,0,158.25,65535,15377,1.353318,6.423356,7.266728
07/04/2023 07:49,17.88,0,158.25,65535,15377,1.343511,6.442969,7.256921
07/04/2023 07:49,17.88,0,158.25,65535,15377,1.343511,6.442969,7.256921
07/04/2023 07:49,17.88,0,158.25,65535,15377,1.343511,6.433163,7.256921
07/04/2023 07:49,17.88,0,157.57,65535,15337,1.343511,6.462582,7.247115
07/04/2023 07:49,17.88,0,157.57,65535,15337,1.343511,6.462582,7.247115
07/04/2023 07:49,17.88,0,157.57,65535,15337,1.343511,6.452776,7.286341
07/04/2023 07:49,17.88,0,157.57,65535,15337,1.343511,6.452776,7.286341
07/04/2023 07:49,17.88,0,157.57,65535,15337,1.343511,6.442969,7.286341
07/04/2023 07:49,17.88,0,157.14,65535,15307,1.314091,6.452776,7.247115
07/04/2023 07:49,17.88,0,157.14,65535,15307,1.314091,6.452776,7.247115
07/04/2023 07:49,17.88,0,157.14,65535,15307,1.333704,6.423356,7.256921
07/04/2023 07:49,17.88,0,157.14,65535,15307,1.333704,6.423356,7.256921
07/04/2023 07:49,17.88,0,157.14,65535,15307,1.333704,6.452776,7.276534
07/04/2023 07:49,17.88,0,156.71,65535,15288,1.304284,6.452776,7.266728
07/04/2023 07:49,17.88,0,156.71,65535,15288,1.304284,6.452776,7.266728
07/04/2023 07:49,17.88,0,156.71,65535,15288,1.333704,6.442969,7.296148
07/04/2023 07:49,17.88,0,156.71,65535,15288,1.333704,6.442969,7.296148
07/04/2023 07:49,17.88,0,156.71,65535,15288,1.333704,6.423356,7.286341
07/04/2023 07:49,17.88,0,156.35,65535,15270,1.333704,6.442969,7.315761
07/04/2023 08:19,17.56,0,158.49,65535,15384,9.679164,-0.666852,-0.970858
07/04/2023 08:19,17.56,0,157.65,65535,15335,9.71839,-0.676659,-0.951245
07/04/2023 08:19,17.56,0,157.65,65535,15335,9.71839,-0.676659,-0.951245
07/04/2023 08:19,17.56,0,157.65,65535,15335,9.796844,-0.676659,-0.921825
07/04/2023 08:19,17.56,0,157.65,65535,15335,9.757617,-0.696272,-0.961052
