Time,Temp,Lux1,Lux2,IR1,IR2,Accel_X,Accel_Y,Accel_Z
25/04/2023 07:44,15.12,0,142.94,65535,14402,9.512451,-0.107873,1.333704
25/04/2023 07:44,15.12,0,142.94,65535,14402,9.433997,0.333426,1.186605
25/04/2023 07:44,15.12,0,142.94,65535,14402,9.433997,0.333426,1.186605
25/04/2023 07:44,15.12,0,142.94,65535,14402,9.649744,3.216581,0.26478
25/04/2023 07:44,15.12,0,142.54,65535,14367,9.649744,3.216581,0.26478
25/04/2023 07:44,15.12,0,142.54,65535,14367,9.071152,0.245166,0.862985
25/04/2023 07:44,15.12,0,142.54,65535,14367,9.071152,0.245166,0.862985
25/04/2023 07:44,15.12,0,142.54,65535,14367,9.051538,-1.598484,1.882877
25/04/2023 07:44,15.12,0,142.54,65535,14367,8.786758,-2.059397,1.578871
25/04/2023 07:44,15.12,0,141.93,65535,14337,8.786758,-2.059397,1.578871
25/04/2023 07:44,15.12,0,141.93,65535,14337,7.972807,-1.029698,0.470719
25/04/2023 07:44,15.12,0,141.93,65535,14337,7.972807,-1.029698,0.470719
25/04/2023 07:44,15.12,0,141.93,65535,14337,8.090487,-0.872792,2.039783
25/04/2023 07:44,15.12,0,141.93,65535,14337,8.090487,-0.872792,2.039783
25/04/2023 07:44,15.12,0,141.93,65535,14337,8.443526,-1.451384,4.609126
25/04/2023 07:44,15.12,0,142.98,65535,14405,8.090487,-2.353596,5.64863
25/04/2023 07:44,15.12,0,142.98,65535,14405,8.090487,-2.353596,5.64863
25/04/2023 07:44,15.12,0,142.98,65535,14405,7.423635,-3.579427,7.305954
25/04/2023 07:44,15.12,0,142.98,65535,14405,7.423635,-3.579427,7.305954
25/04/2023 07:44,15.12,0,142.98,65535,14405,5.991863,-4.540479,8.551398
25/04/2023 08:14,15.12,0,141.41,65535,14292,-1.75539,-9.83607,-0.343233
25/04/2023 08:14,15.12,0,141.41,65535,14292,-1.765197,-9.80665,-0.323619
25/04/2023 08:14,15.12,0,141.41,65535,14292,-1.765197,-9.80665,-0.323619
25/04/2023 08:14,15.12,0,140.8,65535,14248,-1.72597,-9.787037,-0.333426
25/04/2023 08:14,15.12,0,140.8,65535,14248,-1.72597,-9.787037,-0.333426
25/04/2023 08:14,15.12,0,140.8,65535,14248,-1.745584,-9.787037,-0.323619
25/04/2023 08:14,15.12,0,140.8,65535,14248,-1.745584,-9.787037,-0.323619
25/04/2023 08:14,15.12,0,140.8,65535,14248,-1.75539,-9.796844,-0.382459
25/04/2023 08:14,15.12,0,140.38,65535,14230,-1.75539,-9.796844,-0.382459
25/04/2023 08:14,15.12,0,140.38,65535,14230,-1.75539,-9.826263,-0.323619
25/04/2023 08:14,15.12,0,140.38,65535,14230,-1.81423,-9.796844,-0.333426
25/04/2023 08:14,15.12,0,140.38,65535,14230,-1.81423,-9.796844,-0.333426
25/04/2023 08:14,15.12,0,140.38,65535,14230,-1.765197,-9.796844,-0.323619
25/04/2023 08:14,15.12,0,140.05,65535,14205,-1.765197,-9.796844,-0.323619
25/04/2023 08:14,15.12,0,140.05,65535,14205,-1.78481,-9.77723,-0.323619
25/04/2023 08:14,15.12,0,140.05,65535,14205,-1.78481,-9.77723,-0.323619
25/04/2023 08:14,15.12,0,140.05,65535,14205,-1.794617,-9.767424,-0.353039
25/04/2023 08:14,15.12,0,140.05,65535,14205,-1.78481,-9.74781,-0.362846
25/04/2023 08:14,15.12,0,139.83,65535,14191,-1.78481,-9.74781,-0.362846
25/04/2023 08:14,15.12,0,139.83,65535,14191,-1.804424,-9.767424,-0.392266
25/04/2023 08:14,15.62,0,141.17,65535,14300,-1.75539,-9.767424,-0.451106
25/04/2023 08:14,15.62,0,141.17,65535,14300,-1.75539,-9.767424,-0.451106
25/04/2023 08:14,15.62,0,141.17,65535,14300,-1.75539,-9.74781,-0.441299
25/04/2023 08:44,15.62,0,140.59,65535,14261,-1.75539,-9.74781,-0.441299
25/04/2023 08:44,15.62,0,140.59,65535,14261,-1.72597,-9.80665,-0.421686
25/04/2023 08:44,15.62,0,140.59,65535,14261,-1.72597,-9.826263,-0.382459
25/04/2023 08:44,15.62,0,140.59,65535,14261,-1.72597,-9.826263,-0.382459
25/04/2023 08:44,15.62,0,140.59,65535,14261,-1.745584,-9.826263,-0.382459
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.745584,-9.826263,-0.382459
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.735777,-9.816457,-0.431493
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.735777,-9.816457,-0.431493
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.735777,-9.816457,-0.460913
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.735777,-9.796844,-0.431493
25/04/2023 08:44,15.62,0,140.1,65535,14240,-1.735777,-9.796844,-0.431493
25/04/2023 08:44,15.62,0,139.88,65535,14221,-1.716164,-9.77723,-0.451106
25/04/2023 08:44,15.62,0,139.88,65535,14221,-1.716164,-9.77723,-0.451106
25/04/2023 08:44,15.62,0,139.88,65535,14221,-1.735777,-9.796844,-0.460913
25/04/2023 08:44,15.62,0,139.88,65535,14221,-1.735777,-9.796844,-0.460913
25/04/2023 08:44,15.62,0,139.88,65535,14221,-1.72597,-9.796844,-0.451106
25/04/2023 08:44,15.62,0,139.68,65535,14200,-1.706357,-9.77723,-0.431493
25/04/2023 08:44,15.62,0,140.75,65535,14298,-1.716164,-9.757617,-0.402073
25/04/2023 09:14,15.62,0,140.75,65535,14298,-1.716164,-9.757617,-0.402073
25/04/2023 09:14,15.62,0,140.75,65535,14298,-1.735777,-9.757617,-0.392266
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.735777,-9.757617,-0.392266
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.72597,-9.787037,-0.402073
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.735777,-9.767424,-0.421686
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.735777,-9.767424,-0.421686
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.735777,-9.77723,-0.421686
25/04/2023 09:14,15.62,0,140.33,65535,14257,-1.735777,-9.77723,-0.421686
25/04/2023 09:14,15.62,0,139.91,65535,14241,-1.735777,-9.80665,-0.411879
25/04/2023 09:14,15.62,0,139.91,65535,14241,-1.735777,-9.80665,-0.411879
25/04/2023 09:14,15.62,0,139.91,65535,14241,-1.75539,-9.787037,-0.431493
25/04/2023 09:14,15.62,0,139.91,65535,14241,-1.72597,-9.796844,-0.431493
25/04/2023 09:14,15.62,0,139.91,65535,14241,-1.72597,-9.796844,-0.431493
25/04/2023 09:14,15.62,0,139.62,65535,14218,-1.72597,-9.796844,-0.441299
25/04/2023 09:14,15.62,0,139.62,65535,14218,-1.72597,-9.796844,-0.441299
25/04/2023 09:14,15.62,0,139.62,65535,14218,-1.716164,-9.80665,-0.431493
25/04/2023 09:14,15.62,0,139.62,65535,14218,-1.716164,-9.80665,-0.431493
25/04/2023 09:14,15.62,0,139.62,65535,14218,-1.686744,-9.796844,-0.470719
25/04/2023 09:14,15.62,0,139.38,65535,14203,-1.735777,-9.787037,-0.451106
25/04/2023 09:44,14.12,0,140.78,65535,14298,-2.25553,-11.405134,-0.490333
25/04/2023 09:44,14.12,0,140.78,65535,14298,-2.25553,-11.405134,-0.490333
25/04/2023 09:44,14.12,0,140.13,65535,14255,-1.137571,-9.522258,0.529559
25/04/2023 09:44,14.12,0,140.13,65535,14255,-1.343511,-10.738282,-0.578592
25/04/2023 09:44,14.12,0,140.13,65535,14255,-1.343511,-10.738282,-0.578592
25/04/2023 09:44,14.12,0,140.13,65535,14255,-1.529837,-10.316596,-0.186326
25/04/2023 09:44,14.12,0,140.13,65535,14255,-1.529837,-10.316596,-0.186326
25/04/2023 09:44,14.12,0,139.68,65535,14234,-1.84365,-10.100849,0.166713
25/04/2023 09:44,14.12,0,139.68,65535,14234,-1.84365,-10.100849,0.166713
25/04/2023 09:44,14.12,0,139.68,65535,14234,-1.333704,-9.002504,0.353039
25/04/2023 09:44,14.12,0,139.68,65535,14234,-1.539644,-9.277091,0.17652
25/04/2023 09:44,14.12,0,139.68,65535,14234,-1.539644,-9.277091,0.17652
25/04/2023 09:44,14.12,0,139.25,65535,14209,-1.304284,-8.669079,-0.05884
25/04/2023 09:44,14.12,0,139.25,65535,14209,-1.304284,-8.669079,-0.05884
25/04/2023 09:44,14.12,0,139.25,65535,14209,-0.813952,-8.070873,0.333426
25/04/2023 09:44,14.12,0,139.25,65535,14209,-0.813952,-8.070873,0.333426
25/04/2023 09:44,14.12,0,139.25,65535,14209,-1.87307,-10.600988,-0.343233
25/04/2023 09:44,14.12,0,139.25,65535,14209,-2.177076,-10.620602,-0.098067
25/04/2023 09:44,14.12,0,138.9,65535,14205,-2.177076,-10.620602,-0.098067
25/04/2023 09:44,14.12,0,138.9,65535,14205,-0.882599,-9.080958,0.166713
25/04/2023 10:14,13.12,0,140.04,65535,14264,-1.667131,-9.80665,-0.676659
25/04/2023 10:14,13.12,0,140.04,65535,14264,-1.676937,-9.816457,-0.696272
25/04/2023 10:14,13.12,0,140.04,65535,14264,-1.676937,-9.816457,-0.696272
25/04/2023 10:14,13.12,0,140.04,65535,14264,-1.667131,-9.787037,-0.676659
25/04/2023 10:14,13.12,0,140.04,65535,14264,-1.667131,-9.787037,-0.676659
25/04/2023 10:14,13.12,0,139.46,65535,14239,-1.686744,-9.77723,-0.666852
25/04/2023 10:14,13.12,0,139.46,65535,14239,-1.676937,-9.767424,-0.686466
25/04/2023 10:14,13.12,0,139.46,65535,14239,-1.676937,-9.767424,-0.686466
25/04/2023 10:14,13.12,0,139.46,65535,14239,-1.686744,-9.77723,-0.706079
25/04/2023 10:14,13.12,0,139.46,65535,14239,-1.686744,-9.77723,-0.706079
25/04/2023 10:14,13.12,0,139.2,65535,14211,-1.657324,-9.757617,-0.706079
25/04/2023 10:14,13.12,0,139.2,65535,14211,-1.657324,-9.757617,-0.706079
25/04/2023 10:14,13.12,0,139.2,65535,14211,-1.676937,-9.757617,-0.696272
25/04/2023 10:14,13.12,0,139.2,65535,14211,-1.69655,-9.738004,-0.696272
25/04/2023 10:14,13.12,0,139.2,65535,14211,-1.69655,-9.738004,-0.696272
25/04/2023 10:14,13.12,0,138.81,65535,14205,-1.706357,-9.77723,-0.706079
